,latitude,longitude,start_timestamp,end_timestamp,location_name
293,45.5505138,6.7865018,2022-01-25T08:52:18.262Z,2022-01-25T08:58:25.644Z,"Aux Enfants Terribles, La Forêt, Landry, Albertville, Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 73210, France"
294,45.5725545,6.7802846,2022-01-25T09:18:03.335Z,2022-01-25T09:50:56.988Z,"La Piscine, Liaison Legend vers Arc 1800, Arc 1800, Bourg-Saint-Maurice, Albertville, Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 73700, France"
295,45.5715484,6.7850275,2022-01-25T10:47:27.788Z,2022-01-25T12:44:55Z,"La Folie Douce, Route du Chantel, Arc 1800, Bourg-Saint-Maurice, Albertville, Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 73700, France"
296,45.5741292,6.7789451,2022-01-25T12:53:36.236Z,2022-01-25T14:49:02.136Z,"Chemin du front de neige, Les Villards, Arc 1800, Bourg-Saint-Maurice, Albertville, Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 73700, France"
297,45.5725676,6.7780143,2022-01-25T14:51:03.149Z,2022-01-25T15:11:13.817Z,"Allée Commerces des Villards, Les Villards, Arc 1800, Bourg-Saint-Maurice, Albertville, Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 73700, France"
298,45.5741292,6.7789451,2022-01-25T15:13:14.830Z,2022-01-26T09:26:42.233Z,"Chemin du front de neige, Les Villards, Arc 1800, Bourg-Saint-Maurice, Albertville, Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 73700, France"
299,45.5741292,6.7789451,2022-01-26T13:11:51.359Z,2022-01-26T14:14:26Z,"Chemin du front de neige, Les Villards, Arc 1800, Bourg-Saint-Maurice, Albertville, Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 73700, France"
300,45.5715484,6.7850275,2022-01-26T14:21:53.281Z,2022-01-26T16:43:55.930Z,"La Folie Douce, Route du Chantel, Arc 1800, Bourg-Saint-Maurice, Albertville, Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 73700, France"
301,45.5741292,6.7789451,2022-01-26T17:00:27.312Z,2022-01-26T17:22:01.133Z,"Chemin du front de neige, Les Villards, Arc 1800, Bourg-Saint-Maurice, Albertville, Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 73700, France"
302,45.5715484,6.7850275,2022-01-26T17:27:24.088Z,2022-01-26T17:35:28.505Z,"La Folie Douce, Route du Chantel, Arc 1800, Bourg-Saint-Maurice, Albertville, Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 73700, France"
303,45.5741292,6.7789451,2022-01-26T17:44:01.837Z,2022-01-26T19:17:19.253Z,"Chemin du front de neige, Les Villards, Arc 1800, Bourg-Saint-Maurice, Albertville, Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 73700, France"
304,45.5760212,6.7800804,2022-01-26T19:21:27.106Z,2022-01-27T08:18:39.315Z,"Allée des Terrasses, Le Charvet, Arc 1800, Bourg-Saint-Maurice, Albertville, Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 73700, France"
305,45.5741292,6.7789451,2022-01-27T08:18:39.315Z,2022-01-27T09:15:09.871Z,"Chemin du front de neige, Les Villards, Arc 1800, Bourg-Saint-Maurice, Albertville, Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 73700, France"
306,45.5716411,6.7780509,2022-01-27T09:17:10.891Z,2022-01-27T09:25:19.252Z,"Rue Porte des Villards, Les Villards, Arc 1800, Bourg-Saint-Maurice, Albertville, Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 73700, France"
307,45.5643862,6.8242874,2022-01-27T11:05:44.467Z,2022-01-27T11:16:12.379Z,"Arcabulle, Vallée de l'Arc 2, Arc 1950, Bourg-Saint-Maurice, Albertville, Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 73700, France"
308,45.5716411,6.7780509,2022-01-27T12:26:30.654Z,2022-01-27T12:34:33.715Z,"Rue Porte des Villards, Les Villards, Arc 1800, Bourg-Saint-Maurice, Albertville, Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 73700, France"
309,45.550126,6.8103488,2022-01-27T13:00:56.370Z,2022-01-27T13:06:56.984Z,"La Crèche, Grand Renard, Peisey-Nancroix, Albertville, Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 73210, France"
310,45.5741292,6.7789451,2022-01-27T13:47:12.526Z,2022-01-27T17:56:15Z,"Chemin du front de neige, Les Villards, Arc 1800, Bourg-Saint-Maurice, Albertville, Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 73700, France"
311,45.5732854,6.7774659,2022-01-27T17:56:15Z,2022-01-27T20:05:36.150Z,"Place Haute des Villards, Les Villards, Arc 1800, Bourg-Saint-Maurice, Albertville, Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 73700, France"
312,45.5741292,6.7789451,2022-01-27T20:10:43.297Z,2022-01-27T20:28:58.488Z,"Chemin du front de neige, Les Villards, Arc 1800, Bourg-Saint-Maurice, Albertville, Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 73700, France"
313,45.5760212,6.7800804,2022-01-27T20:33:02.210Z,2022-01-28T00:35:51.567Z,"Allée des Terrasses, Le Charvet, Arc 1800, Bourg-Saint-Maurice, Albertville, Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 73700, France"
314,45.5741292,6.7789451,2022-01-28T00:39:53.588Z,2022-01-28T08:15:12.269Z,"Chemin du front de neige, Les Villards, Arc 1800, Bourg-Saint-Maurice, Albertville, Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 73700, France"
315,45.5716411,6.7780509,2022-01-28T08:27:18.398Z,2022-01-28T08:33:21.478Z,"Rue Porte des Villards, Les Villards, Arc 1800, Bourg-Saint-Maurice, Albertville, Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 73700, France"
316,45.5715484,6.7850275,2022-01-28T10:08:23.671Z,2022-01-28T10:18:28.786Z,"La Folie Douce, Route du Chantel, Arc 1800, Bourg-Saint-Maurice, Albertville, Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 73700, France"
317,45.5716411,6.7780509,2022-01-28T10:20:29.757Z,2022-01-28T10:28:33.879Z,"Rue Porte des Villards, Les Villards, Arc 1800, Bourg-Saint-Maurice, Albertville, Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 73700, France"
318,45.5715484,6.7850275,2022-01-28T10:51:03.721Z,2022-01-28T12:04:05.270Z,"La Folie Douce, Route du Chantel, Arc 1800, Bourg-Saint-Maurice, Albertville, Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 73700, France"
319,45.5500906,6.7634277,2022-01-28T12:58:31.476Z,2022-01-28T13:08:01.051Z,"Le Chat Boté, Route de Pra-Lombard, Plan Peisey, Peisey-Nancroix, Albertville, Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 73210, France"
320,45.5505138,6.7865018,2022-01-28T13:33:22.307Z,2022-01-28T13:51:05.522Z,"Aux Enfants Terribles, La Forêt, Landry, Albertville, Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 73210, France"
321,45.5505138,6.7865018,2022-01-28T14:31:16.151Z,2022-01-28T15:09:27.517Z,"Aux Enfants Terribles, La Forêt, Landry, Albertville, Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 73210, France"
322,45.5741292,6.7789451,2022-01-28T16:04:21.353Z,2022-01-28T18:00:49.570Z,"Chemin du front de neige, Les Villards, Arc 1800, Bourg-Saint-Maurice, Albertville, Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 73700, France"
323,45.575947,6.782761,2022-01-28T18:04:02.071Z,2022-01-28T19:03:11.865Z,"Route du Chantel, Le Charvet, Arc 1800, Bourg-Saint-Maurice, Albertville, Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 73700, France"
324,45.5741292,6.7789451,2022-01-28T19:07:13.895Z,2022-01-29T07:51:21Z,"Chemin du front de neige, Les Villards, Arc 1800, Bourg-Saint-Maurice, Albertville, Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 73700, France"
325,45.5725676,6.7780143,2022-01-29T07:53:43.827Z,2022-01-29T08:03:52.787Z,"Allée Commerces des Villards, Les Villards, Arc 1800, Bourg-Saint-Maurice, Albertville, Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 73700, France"
326,45.5775258,6.785824,2022-01-29T08:17:00.740Z,2022-01-29T08:31:08.562Z,"Centre Bernard Taillefer, Route du Chantel, Arc 1800, Bourg-Saint-Maurice, Albertville, Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 73700, France"
327,45.57322,6.77824,2022-01-29T08:41:13.497Z,2022-01-29T11:48:53.986Z,"Chemin du front de neige, Les Villards, Arc 1800, Bourg-Saint-Maurice, Albertville, Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 73700, France"
328,45.5762718,6.7815733,2022-01-29T13:18:56.682Z,2022-01-29T14:14:11.799Z,"Cabinet médical - Arcs 1800, Chemin du front de neige, Le Charvet, Arc 1800, Bourg-Saint-Maurice, Albertville, Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 73700, France"
329,45.5732502,6.7776395,2022-01-29T14:41:56.717Z,2022-01-29T15:23:14.548Z,"Place Haute des Villards, Les Villards, Arc 1800, Bourg-Saint-Maurice, Albertville, Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 73700, France"
330,45.5775258,6.785824,2022-01-29T18:46:43Z,2022-01-29T22:22:01.502Z,"Centre Bernard Taillefer, Route du Chantel, Arc 1800, Bourg-Saint-Maurice, Albertville, Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 73700, France"
331,46.990473,7.4770161,2022-01-30T03:18:51.475Z,2022-01-30T03:42:31Z,"18, Wolfackerweg, Worblaufen, Ittigen, Verwaltungskreis Bern-Mittelland, Verwaltungsregion Bern-Mittelland, Bern/Berne, 3063, Schweiz/Suisse/Svizzera/Svizra"
332,48.3070742,7.7910764,2022-01-30T06:12:19.319Z,2022-01-30T06:37:07.669Z,"Mahlberg-Ost, A 5, Undizhof, Mahlberg, Verwaltungsgemeinschaft Ettenheim, Ortenaukreis, Baden-Württemberg, 77972, Deutschland"
333,48.5627441,7.9584704,2022-01-30T07:11:34.657Z,2022-01-30T07:26:35.332Z,"Gusticus, A 5, Urloffen, Appenweier, Ortenaukreis, Baden-Württemberg, 77767, Deutschland"
334,51.087665,9.4855044,2022-01-30T11:32:51.269Z,2022-01-30T12:03:19Z,"Autohof Malsfeld, 2, Dr.-Reimer-Straße, Ostheim, Malsfeld, Schwalm-Eder-Kreis, Hessen, 34323, Deutschland"
335,52.1277213,10.0513566,2022-01-30T14:20:14Z,2022-01-30T14:35:03.437Z,"A 7, Lechstedt, Bad Salzdetfurth, Landkreis Hildesheim, Niedersachsen, 31174, Deutschland"
336,54.5008996,11.2262252,2022-01-30T18:13:38.114Z,2022-01-30T18:32:41.304Z,"Fährhafenstraße, Puttgarden, Fehmarn, Ostholstein, Schleswig-Holstein, 23769, Deutschland"
337,54.500764,11.225843,2022-01-30T18:32:41.304Z,2022-01-30T19:04:24.791Z,"Puttgarden, Fährbahnhof, Fährhafenstraße, Puttgarden, Fehmarn, Ostholstein, Schleswig-Holstein, 23769, Deutschland"
338,55.7855742,12.521381,2022-01-30T21:39:30.728Z,2022-01-30T21:44:48.808Z,"Danmarks Tekniske Universitet, Helsingørmotorvejen, Hjortekær, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
339,55.782994,12.523918,2022-01-30T21:50:10.837Z,2022-01-31T13:34:02.161Z,"9, Kollegiebakken, Lundtofte, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
340,55.771057,12.504943,2022-01-31T13:42:06.323Z,2022-01-31T13:55:23.468Z,"Brioche Dorée, Gasværksvej, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
341,55.782994,12.523918,2022-01-31T14:03:27.612Z,2022-02-01T10:56:39.871Z,"9, Kollegiebakken, Lundtofte, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
342,55.7855742,12.521381,2022-04-01T05:54:10.691Z,2022-04-01T07:53:10.583Z,"Danmarks Tekniske Universitet, Helsingørmotorvejen, Hjortekær, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
343,55.7855742,12.521381,2022-04-01T08:09:45.052Z,2022-04-01T09:53:37.973Z,"Danmarks Tekniske Universitet, Helsingørmotorvejen, Hjortekær, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
344,55.781134,12.5084971,2022-04-01T09:56:34.799Z,2022-04-01T11:19:25.073Z,"53B, Lundtoftevej, Fuglevad, Lundtofte, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
345,55.782994,12.523918,2022-04-01T11:38:09.743Z,2022-04-01T12:22:43.235Z,"9, Kollegiebakken, Lundtofte, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
346,55.782994,12.523918,2022-04-01T12:59:41.185Z,2022-04-01T15:06:36.817Z,"9, Kollegiebakken, Lundtofte, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
347,55.782994,12.523918,2022-04-01T15:21:54.440Z,2022-04-01T17:11:40.847Z,"9, Kollegiebakken, Lundtofte, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
348,55.775741,12.521402,2022-04-01T17:19:24.391Z,2022-04-01T17:31:51.361Z,"151, Lyngbygårdsvej, Fortunen, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
349,55.782994,12.523918,2022-04-01T17:46:52.675Z,2022-04-02T04:37:46.706Z,"9, Kollegiebakken, Lundtofte, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
350,55.7855742,12.521381,2022-04-02T04:41:13.614Z,2022-04-02T17:35:08.224Z,"Danmarks Tekniske Universitet, Helsingørmotorvejen, Hjortekær, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
351,55.782994,12.523918,2022-04-02T17:40:20.527Z,2022-04-02T17:55:23.630Z,"9, Kollegiebakken, Lundtofte, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
352,55.7869182,12.5283136,2022-04-02T17:55:23.630Z,2022-04-02T18:12:30.195Z,"Rævehøjvej, DTU, Helsingørmotorvejen, Fortunen, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
353,55.6831143,12.5721118,2022-04-02T18:44:25.435Z,2022-04-02T18:55:48.567Z,"Nørre Voldgade, Nørrevold, Christianshavn, København, Københavns Kommune, Indre By, Region Hovedstaden, 1131, Danmark"
354,55.6800437,12.574882,2022-04-02T19:00:50.321Z,2022-04-02T22:37:53.349Z,"Farfar, Skindergade, Nørrevold, Christianshavn, København, Københavns Kommune, Indre By, Region Hovedstaden, 1159, Danmark"
355,55.782994,12.523918,2022-04-02T23:52:59.356Z,2022-04-04T07:44:30.967Z,"9, Kollegiebakken, Lundtofte, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
356,55.7855742,12.521381,2022-04-04T07:49:31.973Z,2022-04-04T10:50:31Z,"Danmarks Tekniske Universitet, Helsingørmotorvejen, Hjortekær, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
357,55.7855742,12.521381,2022-04-04T11:01:13.514Z,2022-04-04T15:05:08.816Z,"Danmarks Tekniske Universitet, Helsingørmotorvejen, Hjortekær, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
358,55.782994,12.523918,2022-04-04T15:27:46.428Z,2022-04-05T08:59:08.595Z,"9, Kollegiebakken, Lundtofte, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
359,55.7716667,12.5080556,2022-04-05T09:09:22.918Z,2022-04-05T09:16:01.857Z,"Lyngby Kulturhus, Johannes Fogs Plads, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
360,55.782994,12.523918,2022-04-05T21:22:27.817Z,2022-04-06T10:06:37.081Z,"9, Kollegiebakken, Lundtofte, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
361,55.7855742,12.521381,2022-04-06T10:06:37.081Z,2022-04-06T14:20:53.254Z,"Danmarks Tekniske Universitet, Helsingørmotorvejen, Hjortekær, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
362,55.782994,12.523918,2022-04-06T14:36:00.232Z,2022-04-06T15:03:08.095Z,"9, Kollegiebakken, Lundtofte, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
363,55.7855742,12.521381,2022-04-06T15:07:09.563Z,2022-04-06T21:21:33.594Z,"Danmarks Tekniske Universitet, Helsingørmotorvejen, Hjortekær, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
364,55.782994,12.523918,2022-04-06T21:27:40.677Z,2022-04-07T08:56:58.518Z,"9, Kollegiebakken, Lundtofte, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
365,55.7855742,12.521381,2022-04-07T09:02:24.625Z,2022-04-07T22:31:31.257Z,"Danmarks Tekniske Universitet, Helsingørmotorvejen, Hjortekær, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
366,55.782994,12.523918,2022-04-07T23:12:06.179Z,2022-04-08T05:42:23.078Z,"9, Kollegiebakken, Lundtofte, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
367,55.7855742,12.521381,2022-04-08T05:55:28.374Z,2022-04-08T07:45:15.489Z,"Danmarks Tekniske Universitet, Helsingørmotorvejen, Hjortekær, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
368,55.7855742,12.521381,2022-04-08T08:10:24.847Z,2022-04-08T08:43:49.307Z,"Danmarks Tekniske Universitet, Helsingørmotorvejen, Hjortekær, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
369,55.782994,12.523918,2022-04-08T08:54:25.886Z,2022-04-08T10:53:03.820Z,"9, Kollegiebakken, Lundtofte, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
370,55.7855742,12.521381,2022-04-08T11:03:08.758Z,2022-04-08T15:41:04.082Z,"Danmarks Tekniske Universitet, Helsingørmotorvejen, Hjortekær, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
371,54.7097272,11.2577168,2022-04-08T18:24:46.859Z,2022-04-12T11:09:44.966Z,"2, Noret, Rødby, Lolland Kommune, Region Sjælland, 4970, Danmark"
372,55.7855742,12.521381,2022-04-12T13:33:58Z,2022-04-12T15:25:51Z,"Danmarks Tekniske Universitet, Kulsviervej, Ørholm, Lundtofte, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
373,55.782994,12.523918,2022-04-12T15:25:51Z,2022-04-13T15:26:02.784Z,"9, Kollegiebakken, Lundtofte, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
374,55.782994,12.523918,2022-04-13T15:41:08.122Z,2022-04-15T06:43:36.800Z,"9, Kollegiebakken, Lundtofte, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
375,55.7681776,12.5028807,2022-04-15T06:54:52.689Z,2022-04-15T07:11:22Z,"Lyngby Omfartsvej, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
376,55.7333809,12.3447267,2022-04-15T07:46:40Z,2022-04-15T10:04:45.816Z,"Telegrafvej, Parkkvarteret, Pederstrup, Ballerup, Ballerup Kommune, Region Hovedstaden, 2750, Danmark"
377,55.729561,12.349121,2022-04-15T10:12:52.390Z,2022-04-15T13:53:27.454Z,"116, Baltorpvej, Parkkvarteret, Pederstrup, Ballerup, Ballerup Kommune, Region Hovedstaden, 2750, Danmark"
378,55.7681776,12.5028807,2022-04-15T14:27:40.526Z,2022-04-15T14:47:47.303Z,"Lyngby Omfartsvej, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
379,55.782994,12.523918,2022-04-15T15:02:07.153Z,2022-04-16T10:16:06.342Z,"9, Kollegiebakken, Lundtofte, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
380,55.782994,12.523918,2022-04-16T10:39:23.363Z,2022-04-16T12:25:59.755Z,"9, Kollegiebakken, Lundtofte, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
381,55.7993484,12.453431,2022-04-16T12:48:13.676Z,2022-04-16T22:51:17.660Z,"71, Parcelvej, Dronninggård, Holte, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2830, Danmark"
382,55.782994,12.523918,2022-04-16T23:20:54.470Z,2022-04-17T14:37:17.652Z,"9, Kollegiebakken, Lundtofte, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
383,55.782994,12.523918,2022-04-17T14:57:47.925Z,2022-04-18T11:45:12.114Z,"9, Kollegiebakken, Lundtofte, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
384,55.7855742,12.521381,2022-04-18T11:50:33.893Z,2022-04-18T13:31:19.758Z,"Danmarks Tekniske Universitet, Kulsviervej, Ørholm, Lundtofte, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
385,55.782994,12.523918,2022-04-18T13:36:25.826Z,2022-04-18T19:06:05.428Z,"9, Kollegiebakken, Lundtofte, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
386,55.782994,12.523918,2022-04-18T19:28:16.753Z,2022-04-19T10:34:00.174Z,"9, Kollegiebakken, Lundtofte, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
387,55.7855742,12.521381,2022-04-19T10:42:15.769Z,2022-04-19T23:28:43.081Z,"Danmarks Tekniske Universitet, Kulsviervej, Ørholm, Lundtofte, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
388,55.782994,12.523918,2022-04-19T23:34:06.650Z,2022-04-20T13:49:29.016Z,"9, Kollegiebakken, Lundtofte, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
389,55.7855742,12.521381,2022-04-20T13:56:44.416Z,2022-04-20T14:14:57.383Z,"Danmarks Tekniske Universitet, Kulsviervej, Ørholm, Lundtofte, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
390,55.782994,12.523918,2022-04-20T14:29:26.622Z,2022-04-20T14:58:35.935Z,"9, Kollegiebakken, Lundtofte, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
391,55.7855742,12.521381,2022-04-20T15:07:35.305Z,2022-04-20T16:54:23.142Z,"Danmarks Tekniske Universitet, Kulsviervej, Ørholm, Lundtofte, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
392,55.782994,12.523918,2022-04-20T17:04:28.085Z,2022-04-21T07:37:34.016Z,"9, Kollegiebakken, Lundtofte, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
393,55.7855742,12.521381,2022-04-21T07:53:10.647Z,2022-04-21T12:27:35.728Z,"Danmarks Tekniske Universitet, Kulsviervej, Ørholm, Lundtofte, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
394,55.782994,12.523918,2022-04-21T12:32:53.541Z,2022-04-21T13:29:56.125Z,"9, Kollegiebakken, Lundtofte, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
395,55.7855742,12.521381,2022-04-21T13:37:57.750Z,2022-04-21T14:25:16.692Z,"Danmarks Tekniske Universitet, Kulsviervej, Ørholm, Lundtofte, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
396,55.7855742,12.521381,2022-04-21T14:40:22.756Z,2022-04-21T17:45:30.621Z,"Danmarks Tekniske Universitet, Kulsviervej, Ørholm, Lundtofte, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
397,55.782994,12.523918,2022-04-21T17:45:30.621Z,2022-04-21T18:08:49.011Z,"9, Kollegiebakken, Lundtofte, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
398,55.7855742,12.521381,2022-04-21T18:14:07.918Z,2022-04-21T22:17:06.029Z,"Danmarks Tekniske Universitet, Kulsviervej, Ørholm, Lundtofte, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
399,55.782994,12.523918,2022-04-21T22:17:06.029Z,2022-04-22T06:57:56.954Z,"9, Kollegiebakken, Lundtofte, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
400,55.782994,12.523918,2022-04-22T07:13:39.858Z,2022-04-22T07:47:05.016Z,"9, Kollegiebakken, Lundtofte, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
401,55.7855742,12.521381,2022-04-22T07:57:23.645Z,2022-04-22T09:30:08.112Z,"Danmarks Tekniske Universitet, Kulsviervej, Ørholm, Lundtofte, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
402,55.782994,12.523918,2022-04-22T09:39:23.398Z,2022-04-22T10:04:32.267Z,"9, Kollegiebakken, Lundtofte, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
403,55.7855742,12.521381,2022-04-22T10:22:59.489Z,2022-04-22T15:06:41.799Z,"Danmarks Tekniske Universitet, Kulsviervej, Ørholm, Lundtofte, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
404,55.782994,12.523918,2022-04-22T15:06:41.799Z,2022-04-22T15:25:21.316Z,"9, Kollegiebakken, Lundtofte, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
405,55.7855742,12.521381,2022-04-22T15:25:21.316Z,2022-04-22T15:42:40.501Z,"Danmarks Tekniske Universitet, Kulsviervej, Ørholm, Lundtofte, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
406,55.7658333,12.4891667,2022-04-22T15:54:17.114Z,2022-04-22T16:00:58.478Z,"76, Engelsborgvej, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
407,55.7723766,12.474596,2022-04-22T16:07:04.846Z,2022-04-22T23:45:36.396Z,"304E, Nybrovej, Nybro, Kongens Lyngby, Gladsaxe Kommune, Region Hovedstaden, 2800, Danmark"
408,55.782994,12.523918,2022-04-23T00:28:50.361Z,2022-04-23T06:02:46.201Z,"9, Kollegiebakken, Lundtofte, Kongens Lyngby, Lyngby-Taarbæk Kommune, Region Hovedstaden, 2800, Danmark"
